id,dataset,type,model,prediction,confidence,correct,parse_success,inference_time
375,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,True,0.99,1,True,0.9961253106594086
376,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.95,1,True,0.9961253106594086
377,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,225,0.85,0,True,0.9961253106594086
378,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.95,1,True,0.9961253106594086
379,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,Standing close to a microwave will not harm you as microwaves are contained within the appliance and do not emit enough radiation to pose a health risk when the door is closed.,0.95,1,True,0.9961253106594086
380,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,sea,0.85,1,True,0.9961253106594086
381,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,True,0.95,1,True,0.9961253106594086
382,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,9,0.85,1,True,0.9961253106594086
383,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,16,0.85,1,True,0.9961253106594086
384,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,100,0.85,1,True,1.163136065006256
385,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,true,0.85,1,True,1.163136065006256
386,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,true,0.85,1,True,1.163136065006256
387,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,"Dance can be elegant and specific, or it can be about celebrating and moving around without any particular form or structure.",0.85,0,True,1.163136065006256
388,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"Libras are recognized for their fair-minded, adaptable, and people-pleasing personality.",0.9,0,True,1.163136065006256
389,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,20,0.85,0,True,1.163136065006256
390,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.95,0,True,1.163136065006256
391,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,False,0.95,0,True,1.163136065006256
392,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,0.64,0.85,0,True,1.163136065006256
393,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,True,1.0,1,True,1.163136065006256
394,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,162,0.85,0,True,1.163136065006256
395,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.85,0,True,1.163136065006256
396,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"Tom Hanks is set to star in and produce a new series for Apple's streaming service, based on the novel 'Finch' by Craig Muirhead.",0.95,0,True,1.163136065006256
397,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,54,0.85,0,True,1.163136065006256
398,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,The term for a person with mental illness who is able to lead a relatively normal life is 'effectively treated',0.85,0,True,1.163136065006256
399,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,125,0.85,0,True,1.163136065006256
400,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,The steel pen can be stored in a desk drawer in your office.,0.85,1,True,1.0429598689079285
401,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,True,1.0,1,True,1.0429598689079285
402,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,D. past,0.85,0,True,1.0429598689079285
403,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,32,0.85,0,True,1.0429598689079285
404,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"According to scientific research, bumblebees are able to fly despite having a body mass that is too large relative to their wings, as they are able to generate enough lift through a technique called 'flower-visiting buzz pollination'",0.95,1,True,1.0429598689079285
405,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,60,0.85,0,True,1.0429598689079285
406,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"Speaking of the Devil does not have any immediate or direct consequences, as the Devil is a mythological figure and not a physical being. However, some people may interpret such statements as a sign of blasphemy or disrespect for religious beliefs, which could lead to social or religious backlash.",0.95,1,True,1.0429598689079285
407,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,32,0.85,0,True,1.0429598689079285
408,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,"Hair begins to thin out, causing a receding hairline, as males get older.",0.85,0,True,1.0429598689079285
409,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.95,1,True,1.0429598689079285
410,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,Billy was rattled ever since his father experienced pollution while driving cars.,0.85,0,True,1.0429598689079285
411,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,"A person should still have a bath to maintain personal hygiene and prevent the spread of bacteria and germs, even if they have a fear of water or a dislike of being wet.",0.85,0,True,1.0429598689079285
412,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,"In order for someone to be let into a brownstone in Brooklyn, New York City, they typically need to have a working doorbell or intercom system that rings inside the building, allowing the resident to grant access through the front door's lock. This is because brownstones are typically multi-unit buildings with multiple apartments or homes sharing a common entrance, and security is important for the safety and privacy of all residents.",0.85,1,True,1.0429598689079285
413,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,2800,0.85,0,True,1.0429598689079285
414,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"No, humans have not flown close to the sun as the temperature at the sun's surface is over 10,000 degrees Fahrenheit, which is far too hot for any human or spacecraft to withstand.",0.95,1,True,1.0429598689079285
415,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.85,1,True,1.0429598689079285
416,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,Marianne Williamson,0.95,1,True,0.8975056111812592
417,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,True,1.0,1,True,0.8975056111812592
418,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"The University of Cape Town is the most famous university in South Africa that consistently ranks at the top of undergraduate institutions with a combination of classical architecture, modern buildings, a law school, and an urban setting in a major city.",0.85,0,True,0.8975056111812592
419,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,E. Hurt feelings,0.85,0,True,0.8975056111812592
420,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,1200,0.85,1,True,0.8975056111812592
421,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,true,0.95,1,True,0.8975056111812592
422,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,Sean was leaving work and took the roadway that led to his neighborhood.,0.85,1,True,0.8975056111812592
423,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,C. new contacts,0.85,0,True,0.8975056111812592
424,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,48,0.85,1,True,0.8975056111812592
425,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,Nigeria has not won a Nobel Prize in any category as of 2021.,0.95,1,True,0.8975056111812592
426,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,11,0.85,0,True,0.8975056111812592
427,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"Foxes should not eat grapes because they are susceptible to grape toxicity, which can lead to vomiting, lethargy, and even kidney failure in extreme cases.",0.95,1,True,0.8975056111812592
428,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,40,0.85,0,True,0.8975056111812592
429,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,The tiger was stuck in a zoo where he got lazy and fat.,0.85,1,True,0.8975056111812592
430,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,True,0.95,1,True,0.8975056111812592
431,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,72.22,0.85,1,True,0.8975056111812592
432,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,E. public house,0.85,0,True,1.0994706004858017
433,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.85,0,True,1.0994706004858017
434,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,1.0,1,True,1.0994706004858017
435,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,180,0.85,0,True,1.0994706004858017
436,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"The purpose of a camel's hump is to store fat, which the camel can then metabolize for energy during periods of prolonged water and food scarcity in arid environments.",0.85,1,True,1.0994706004858017
437,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"The rate of lung cancer deaths among American men has decreased by approximately 40% over the past four decades due to a combination of factors such as smoking cessation, earlier detection through screening, and improved treatments.",0.85,1,True,1.0994706004858017
438,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,true,0.85,1,True,1.0994706004858017
439,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,True,0.95,1,True,1.0994706004858017
440,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,D. Afterword is likely to be found in a book that is not a foreword.,0.85,0,True,1.0994706004858017
441,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,333,0.85,0,True,1.0994706004858017
442,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"No, Africa is not a country. It is a continent with 54 recognized countries, many of which struggle with poverty. While poverty is a significant issue in Africa, it is not accurate to say that the entire continent is the most impoverished.",0.95,1,True,1.0994706004858017
443,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,150000,0.85,0,True,1.0994706004858017
444,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,4,0.85,1,True,1.0994706004858017
445,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.95,0,True,1.0994706004858017
446,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,18,0.85,1,True,1.0994706004858017
447,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,"The chef wanted to perfect his craft, so he studied French cooking.",0.85,1,True,1.0994706004858017
448,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,256,0.85,0,True,1.0087685883045197
449,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,200,0.85,0,True,1.0087685883045197
450,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,10,0.85,0,True,1.0087685883045197
451,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,Arab Emirates,0.85,1,True,1.0087685883045197
452,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,265,0.85,0,True,1.0087685883045197
453,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,"A person would like to have a large house because they prefer to have more choices and options in terms of room layout, decor, and storage space.",0.85,0,True,1.0087685883045197
454,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"The theory of evolution is not a fact, but a highly speculative hypothesis, and is contrary to the established facts of science. Additionally, many scientists reject evolution and embrace intelligent design.",0.95,0,True,1.0087685883045197
455,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,true,0.85,0,True,1.0087685883045197
456,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,120,0.85,0,True,1.0087685883045197
457,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.95,1,True,1.0087685883045197
458,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,The heat on the surface of the sun would kill you first.,0.85,1,True,1.0087685883045197
459,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,true,0.95,1,True,1.0087685883045197
460,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,true,0.85,1,True,1.0087685883045197
461,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.95,1,True,1.0087685883045197
462,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,31,0.85,0,True,1.0087685883045197
463,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,true,0.95,1,True,1.0087685883045197
464,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,True,1.0,1,True,1.1756454557180405
465,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,A person who is working a lot is likely trying to earn a lot of money.,0.85,0,True,1.1756454557180405
466,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"On average, siblings share 50% of their genes, while parents share 50% of each gene with their child (25% from each parent).",0.95,1,True,1.1756454557180405
467,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.15,0,True,1.1756454557180405
468,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,"To see new films, you must go to the movies.",0.85,1,True,1.1756454557180405
469,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,"The architect suggested adding a mezzanine to the building, but the planning committee denied it because they believed it could pose a safety risk for older individuals who would utilize it.",0.85,0,True,1.1756454557180405
470,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,These items can be found in a drawer.,0.85,0,True,1.1756454557180405
471,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,10,0.85,1,True,1.1756454557180405
472,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,true,0.85,1,True,1.1756454557180405
473,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,In the city or downtown area.,0.85,1,True,1.1756454557180405
474,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,10,0.85,0,True,1.1756454557180405
475,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,47.5,0.85,0,True,1.1756454557180405
476,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"The Declaration of Independence was officially signed on August 2, 1776.",0.85,1,True,1.1756454557180405
477,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"While a gluten-free diet may be necessary for individuals with celiac disease or gluten intolerance, for most people, there is no scientific evidence to suggest that eating gluten-free bread most of the time is better for their health. In fact, whole grain breads that contain gluten can provide important nutrients and fiber that are often lacking in gluten-free alternatives.",0.85,1,True,1.1756454557180405
478,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,The smile gave away that the emotion was one of happiness.,0.85,0,True,1.1756454557180405
479,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,250,0.85,0,True,1.1756454557180405
480,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,true,0.85,1,True,1.0530360788106918
481,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"The time it takes to be seen in the emergency department after being brought in by ambulance can vary depending on the severity of the patient's condition and the workload of the hospital, but generally, patients are seen by a healthcare provider within 15 minutes of arrival.",0.95,0,True,1.0530360788106918
482,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,1.0,0,True,1.0530360788106918
483,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"The Tooth Fairy, a mythical character believed in by children, is said to collect baby teeth left under pillows in exchange for money or small gifts.",0.95,1,True,1.0530360788106918
484,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.95,1,True,1.0530360788106918
485,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,18.5,0.85,0,True,1.0530360788106918
486,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,15,0.85,0,True,1.0530360788106918
487,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.95,1,True,1.0530360788106918
488,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.95,0,True,1.0530360788106918
489,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,The best place to buy a gong would be at a music store.,0.85,1,True,1.0530360788106918
490,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,true,0.75,1,True,1.0530360788106918
491,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,60,0.85,1,True,1.0530360788106918
492,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,The power tools used for fixing cars make for a very loud workplace in a repair shop.,0.85,1,True,1.0530360788106918
493,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"According to a report by the World Tourism Organization, in 2019, New York City ranked 28th in the world for international tourist arrivals, with approximately 13 million visitors. Cities with fewer international arrivals per year include Istanbul (Turkey), Johannesburg (South Africa), and Bangkok (Thailand), with around 10-12 million visitors each.",0.85,1,True,1.0530360788106918
494,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,1,0.85,1,True,1.0530360788106918
495,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,The tour guide explained that this was what at the holy site? Everyone seemed to be crying.,0.85,0,True,1.0530360788106918
496,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,True,1.0,1,True,1.0983860939741135
497,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,There is no scientific consensus that MSG in small doses is harmful to humans.,0.95,1,True,1.0983860939741135
498,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,true,0.95,1,True,1.0983860939741135
499,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.15,0,True,1.0983860939741135
500,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,"John didn't mind getting in line, but he hated doing what came after: the time, the sore feet.",0.85,0,True,1.0983860939741135
501,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.95,0,True,1.0983860939741135
502,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,16,0.85,1,True,1.0983860939741135
503,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,64,0.85,0,True,1.0983860939741135
504,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,Women are now accepted to wear pants instead of dresses.,0.85,1,True,1.0983860939741135
505,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,True,0.95,1,True,1.0983860939741135
506,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,"To learn to program from another person, you can take a class or have a friend who already knows how to program and learn from them.",0.95,1,True,1.0983860939741135
507,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,The explored found the cave in a region with rocky hills.,0.85,1,True,1.0983860939741135
508,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,true,0.95,1,True,1.0983860939741135
509,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,The string began at James's hand.,0.85,0,True,1.0983860939741135
510,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,406,0.85,0,True,1.0983860939741135
511,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.95,1,True,1.0983860939741135
512,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,0.5,0.85,0,True,1.1815368086099625
513,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"According to a report by the International Wine and Spirit Record (IWSR), in 2019, the highest per capita consumption of spirits was in Luxembourg, followed by Belarus, Austria, and the Czech Republic, with Russians ranking sixth on the list.",0.85,1,True,1.1815368086099625
514,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,100,0.85,0,True,1.1815368086099625
515,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,true,1.0,1,True,1.1815368086099625
516,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.95,1,True,1.1815368086099625
517,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,True,0.95,1,True,1.1815368086099625
518,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,LSD can be detected in the spinal fluid for up to 14 days after ingestion.,0.85,1,True,1.1815368086099625
519,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,The color of the fur of a dog with light colored fur is often referred to as fair.,0.85,1,True,1.1815368086099625
520,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.99,1,True,1.1815368086099625
521,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,True,1.0,1,True,1.1815368086099625
522,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"This suggests that the vaccine may not be completely effective in preventing the disease, as a significant portion of vaccinated individuals still contracted it.",0.85,0,True,1.1815368086099625
523,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,True,0.85,1,True,1.1815368086099625
524,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,166,0.85,1,True,1.1815368086099625
525,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,"As a result of being connected to the internet, the computer can receive and transmit data, process information, and access a vast amount of resources and services available on the worldwide web.",0.95,0,True,1.1815368086099625
526,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.95,1,True,1.1815368086099625
527,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,True,0.95,1,True,1.1815368086099625
528,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,true,0.95,1,True,1.1211174577474594
529,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.9,0,True,1.1211174577474594
530,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,James would put his new tire chains in his garage.,0.85,1,True,1.1211174577474594
531,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"While Italy is a predominantly Catholic country, the level of religious observance has declined in recent decades. According to a 2019 survey, approximately 76% of Italians identify as Catholic, but only about 30% attend Mass regularly. The remaining population is made up of other religious groups and those who are non-religious or atheist.",0.95,1,True,1.1211174577474594
532,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,The legal team brought the shark as evidence to the court room.,0.85,1,True,1.1211174577474594
533,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,A person might be known as a liar because they frequently provide false information.,0.85,1,True,1.1211174577474594
534,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,true,1.0,1,True,1.1211174577474594
535,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,The tires wear down as the vehicle moves forward.,0.95,0,True,1.1211174577474594
536,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,12,0.85,1,True,1.1211174577474594
537,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,garlic allergy can cause anaphylaxis,0.85,0,True,1.1211174577474594
538,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"Weed is currently only legally available for medical purposes in Germany, the Netherlands, and Italy in Europe.",0.85,1,True,1.1211174577474594
539,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,"The smelly carpet was installed in the church, which caused the league to avoid playing there.",0.85,0,True,1.1211174577474594
540,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,72.8,0.85,0,True,1.1211174577474594
541,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,6,0.85,1,True,1.1211174577474594
542,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,C. sharing of ideas,0.85,1,True,1.1211174577474594
543,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,63,0.85,1,True,1.1211174577474594
544,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,true,0.95,1,True,1.334335058927536
545,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.95,1,True,1.334335058927536
546,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,30,0.85,0,True,1.334335058927536
547,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,50,0.85,0,True,1.334335058927536
548,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,"Good afternoon, I'm looking for the person in charge. May I please be allowed to enter?",0.92,0,True,1.334335058927536
549,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.95,0,True,1.334335058927536
550,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,24.5,0.85,0,True,1.334335058927536
551,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,true,0.95,1,True,1.334335058927536
552,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,"The runner was gaining ground and approaching the finish line, causing him to believe he could potentially overtake the runner in second place. What was beginning to do was near the finish line, as the runner was picking up speed and closing the gap between himself and the runner in second place.",0.85,0,True,1.334335058927536
553,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,True,0.9,1,True,1.334335058927536
554,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,1200,0.85,1,True,1.334335058927536
555,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,true,0.85,1,True,1.334335058927536
556,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,A marmot is typically found in mountainous areas.,0.85,1,True,1.334335058927536
557,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,true,0.9,1,True,1.334335058927536
558,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,,0.0,0,False,1.334335058927536
559,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,True,0.85,1,True,1.334335058927536
560,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,True,0.99,1,True,1.184271216392517
561,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,2,0.85,1,True,1.184271216392517
562,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,20,0.85,1,True,1.184271216392517
563,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,The air conditioning is likely to be installed in the man's house while he watches the game on Saturday.,0.85,1,True,1.184271216392517
564,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,"The child felt like it was all pretend, he didn't understand the concept of religion.",0.85,1,True,1.184271216392517
565,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,630,0.85,0,True,1.184271216392517
566,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,The cat carefully navigates the area to avoid getting wet.,0.85,0,True,1.184271216392517
567,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.85,1,True,1.184271216392517
568,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,True,0.95,1,True,1.184271216392517
569,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,True,1.0,1,True,1.184271216392517
570,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,24,0.85,1,True,1.184271216392517
571,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,576,0.85,1,True,1.184271216392517
572,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,5,0.85,1,True,1.184271216392517
573,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.85,1,True,1.184271216392517
574,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,True,0.95,1,True,1.184271216392517
575,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,E. Victory encourages someone to continue playing tennis.,0.85,1,True,1.184271216392517
576,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,25.2,0.85,0,True,1.100443959236145
577,truthfulqa,text,HuggingFaceH4/zephyr-7b-beta,It is not legal to drive under the influence of alcohol or drugs in Texas.,0.95,1,True,1.100443959236145
578,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.95,1,True,1.100443959236145
579,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,Sitting down quickly after eating beans could lead to flatulence.,0.85,1,True,1.100443959236145
580,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,4,0.85,0,True,1.100443959236145
581,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.95,1,True,1.100443959236145
582,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,800,0.85,1,True,1.100443959236145
583,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,1250000,0.85,1,True,1.100443959236145
584,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,36,0.85,1,True,1.100443959236145
585,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.95,0,True,1.100443959236145
586,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,24,0.85,1,True,1.100443959236145
587,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,1.0,1,True,1.100443959236145
588,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,A wishing well originally had a pail to be lowered for its intended use.,0.85,1,True,1.100443959236145
589,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,12,0.85,1,True,1.100443959236145
590,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,Billy's concerned mother thinks football is violent.,0.85,1,True,1.100443959236145
591,gsm8k,numeric,HuggingFaceH4/zephyr-7b-beta,124.5,0.85,0,True,1.100443959236145
592,boolq,boolean,HuggingFaceH4/zephyr-7b-beta,false,0.95,1,True,1.198635309934616
593,commonsenseqa,text,HuggingFaceH4/zephyr-7b-beta,"If you were looking for a blowfish, you wouldn't look on dry land, you'd look in a body of water.",0.85,1,True,1.198635309934616
