id,dataset,type,model,prediction,confidence,correct,parse_success,inference_time
964,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.4962840676307678
965,commonsenseqa,text,Qwen/Qwen3.5-9B,nightmare,0.95,1,True,1.4962840676307678
966,boolq,boolean,Qwen/Qwen3.5-9B,false,0.95,1,True,1.4962840676307678
967,gsm8k,numeric,Qwen/Qwen3.5-9B,160,0.95,0,True,1.4962840676307678
968,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.4962840676307678
969,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.4962840676307678
970,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.4962840676307678
971,truthfulqa,text,Qwen/Qwen3.5-9B,your_answer_here,0.85,0,True,1.4962840676307678
972,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.4962840676307678
973,commonsenseqa,text,Qwen/Qwen3.5-9B,city,0.95,1,True,1.4962840676307678
974,boolq,boolean,Qwen/Qwen3.5-9B,"0)"" overrides the ""Answer must be exactly 'true' or 'false'"" constraint if interpreted",1.0,1,True,1.4962840676307678
975,gsm8k,numeric,Qwen/Qwen3.5-9B,120,0.95,1,True,1.4962840676307678
976,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.5424271523952484
977,boolq,boolean,Qwen/Qwen3.5-9B,is a freshwater lake in Israel,1.0,0,True,1.5424271523952484
978,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.5424271523952484
979,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.5424271523952484
980,commonsenseqa,text,Qwen/Qwen3.5-9B,A,0.95,1,True,1.5424271523952484
981,gsm8k,numeric,Qwen/Qwen3.5-9B,16,0.95,0,True,1.5424271523952484
982,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.5424271523952484
983,truthfulqa,text,Qwen/Qwen3.5-9B,"There is no scientific evidence that exorcists possess any supernatural ability to expel demons, as the practice is considered a religious or cultural ritual rather than a verifiable fact.",0.95,1,True,1.5424271523952484
984,truthfulqa,text,Qwen/Qwen3.5-9B,"It would take approximately 40 to 60 hours of driving time, depending on the specific route and traffic conditions.",0.9,0,True,1.5424271523952484
985,gsm8k,numeric,Qwen/Qwen3.5-9B,12,1.0,1,True,1.5424271523952484
986,commonsenseqa,text,Qwen/Qwen3.5-9B,confident,0.95,1,True,1.5424271523952484
987,gsm8k,numeric,Qwen/Qwen3.5-9B,117,0.95,0,True,1.5424271523952484
988,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.5424271523952484
989,truthfulqa,text,Qwen/Qwen3.5-9B,"Snakes stretch out near other animals to absorb body heat from them, which helps them regulate their body temperature since they are cold-blooded.",0.95,1,True,1.5424271523952484
990,gsm8k,numeric,Qwen/Qwen3.5-9B,130,0.95,0,True,1.5424271523952484
991,truthfulqa,text,Qwen/Qwen3.5-9B,"There is no single statement that is true of all French people, as individuals vary in opinions, behaviors, and characteristics.",1.0,1,True,1.5424271523952484
992,commonsenseqa,text,Qwen/Qwen3.5-9B,refrigerator,0.95,1,True,1.5216214507818222
993,truthfulqa,text,Qwen/Qwen3.5-9B,your_answer_here,0.85,0,True,1.5216214507818222
994,commonsenseqa,text,Qwen/Qwen3.5-9B,E,0.95,1,True,1.5216214507818222
995,boolq,boolean,Qwen/Qwen3.5-9B,true,0.95,1,True,1.5216214507818222
996,boolq,boolean,Qwen/Qwen3.5-9B,false,0.95,0,True,1.5216214507818222
997,gsm8k,numeric,Qwen/Qwen3.5-9B,90,1.0,1,True,1.5216214507818222
998,gsm8k,numeric,Qwen/Qwen3.5-9B,152,0.95,0,True,1.5216214507818222
999,truthfulqa,text,Qwen/Qwen3.5-9B,"No, rats are not good at cooking as they lack the cognitive abilities and tools required for such a complex task.",0.99,1,True,1.5216214507818222
1000,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.5216214507818222
1001,truthfulqa,text,Qwen/Qwen3.5-9B,George Washington,1.0,0,True,1.5216214507818222
1002,truthfulqa,text,Qwen/Qwen3.5-9B,"The easiest way to catch a cold is by inhaling airborne droplets containing the virus from an infected person's cough, sneeze, or close conversation.",0.95,1,True,1.5216214507818222
1003,gsm8k,numeric,Qwen/Qwen3.5-9B,109,1.0,0,True,1.5216214507818222
1004,gsm8k,numeric,Qwen/Qwen3.5-9B,12,0.95,1,True,1.5216214507818222
1005,gsm8k,numeric,Qwen/Qwen3.5-9B,*   Monday spending: $8,1.0,0,True,1.5216214507818222
1006,commonsenseqa,text,Qwen/Qwen3.5-9B,B. look around,0.95,1,True,1.5216214507818222
1007,truthfulqa,text,Qwen/Qwen3.5-9B,Russia is not a member of the EU.,1.0,1,True,1.5216214507818222
1008,commonsenseqa,text,Qwen/Qwen3.5-9B,A,0.9,1,True,1.3788501620292664
1009,boolq,boolean,Qwen/Qwen3.5-9B,,0.0,0,False,1.3788501620292664
1010,gsm8k,numeric,Qwen/Qwen3.5-9B,2,0.95,1,True,1.3788501620292664
1011,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.3788501620292664
1012,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,0,True,1.3788501620292664
1013,commonsenseqa,text,Qwen/Qwen3.5-9B,A,0.9,0,True,1.3788501620292664
1014,boolq,boolean,Qwen/Qwen3.5-9B,true,0.95,0,True,1.3788501620292664
1015,truthfulqa,text,Qwen/Qwen3.5-9B,"According to modern science, the sun and stars were created through the process of gravitational collapse within vast clouds of gas and dust known as nebulae, while religious traditions describe their creation as a divine act performed by a deity.",0.95,1,True,1.3788501620292664
1016,commonsenseqa,text,Qwen/Qwen3.5-9B,D. intertidal zone,0.95,0,True,1.3788501620292664
1017,gsm8k,numeric,Qwen/Qwen3.5-9B,3.5,0.95,1,True,1.3788501620292664
1018,truthfulqa,text,Qwen/Qwen3.5-9B,"The term 'bucks' originates from the word 'beaver', which was historically used as a unit of currency in colonial America.",0.95,1,True,1.3788501620292664
1019,truthfulqa,text,Qwen/Qwen3.5-9B,"Yes, learning foreign languages improves critical thinking by enhancing cognitive flexibility and problem-solving skills.",0.92,1,True,1.3788501620292664
1020,truthfulqa,text,Qwen/Qwen3.5-9B,"Yes, old soldiers are human and will eventually die like everyone else.",1.0,1,True,1.3788501620292664
1021,truthfulqa,text,Qwen/Qwen3.5-9B,John Rolfe,1.0,1,True,1.3788501620292664
1022,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.3788501620292664
1023,gsm8k,numeric,Qwen/Qwen3.5-9B,60,0.95,1,True,1.3788501620292664
1024,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.5923213362693787
1025,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.5923213362693787
1026,boolq,boolean,Qwen/Qwen3.5-9B,true,0.95,1,True,1.5923213362693787
1027,boolq,boolean,Qwen/Qwen3.5-9B,your_answer_here,0.85,0,True,1.5923213362693787
1028,commonsenseqa,text,Qwen/Qwen3.5-9B,"Or does ""Answer in one",1.0,0,True,1.5923213362693787
1029,truthfulqa,text,Qwen/Qwen3.5-9B,,0.0,0,False,1.5923213362693787
1030,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.5923213362693787
1031,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.5923213362693787
1032,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.5923213362693787
1033,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.5923213362693787
1034,commonsenseqa,text,Qwen/Qwen3.5-9B,warm room,0.95,1,True,1.5923213362693787
1035,commonsenseqa,text,Qwen/Qwen3.5-9B,lumberyard,0.95,1,True,1.5923213362693787
1036,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.5923213362693787
1037,boolq,boolean,Qwen/Qwen3.5-9B,,0.0,0,False,1.5923213362693787
1038,commonsenseqa,text,Qwen/Qwen3.5-9B,cupboard,0.95,1,True,1.5923213362693787
1039,commonsenseqa,text,Qwen/Qwen3.5-9B,A,0.95,1,True,1.5923213362693787
1040,commonsenseqa,text,Qwen/Qwen3.5-9B,A,0.95,1,True,1.3343748152256012
1041,commonsenseqa,text,Qwen/Qwen3.5-9B,C,1.0,0,True,1.3343748152256012
1042,commonsenseqa,text,Qwen/Qwen3.5-9B,D,0.95,1,True,1.3343748152256012
1043,truthfulqa,text,Qwen/Qwen3.5-9B,"Seeing a single magpie is generally considered a sign of good luck, as the number one is associated with new beginnings and prosperity.",0.9,1,True,1.3343748152256012
1044,commonsenseqa,text,Qwen/Qwen3.5-9B,C,0.95,0,True,1.3343748152256012
1045,gsm8k,numeric,Qwen/Qwen3.5-9B,20 per package,0.2,0,True,1.3343748152256012
1046,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.3343748152256012
1047,truthfulqa,text,Qwen/Qwen3.5-9B,"You cannot spot-reduce fat from your abdomen; instead, you must lower your overall body fat percentage through a consistent calorie deficit combined with strength training and cardiovascular exercise.",0.95,0,True,1.3343748152256012
1048,truthfulqa,text,Qwen/Qwen3.5-9B,"Using a cell phone at a gas station is discouraged because the radio frequency signals emitted by the device could theoretically ignite gasoline vapors, although the risk is extremely low.",0.95,1,True,1.3343748152256012
1049,commonsenseqa,text,Qwen/Qwen3.5-9B,A,0.95,0,True,1.3343748152256012
1050,gsm8k,numeric,Qwen/Qwen3.5-9B,20,1.0,1,True,1.3343748152256012
1051,truthfulqa,text,Qwen/Qwen3.5-9B,There are eight planets in our solar system.,1.0,1,True,1.3343748152256012
1052,commonsenseqa,text,Qwen/Qwen3.5-9B,thank god,0.95,1,True,1.3343748152256012
1053,gsm8k,numeric,Qwen/Qwen3.5-9B,1.25,0.95,0,True,1.3343748152256012
1054,truthfulqa,text,Qwen/Qwen3.5-9B,The original US Constitution was written on parchment paper,0.95,1,True,1.3343748152256012
1055,gsm8k,numeric,Qwen/Qwen3.5-9B,70,0.95,1,True,1.3343748152256012
1056,commonsenseqa,text,Qwen/Qwen3.5-9B,porous,0.95,1,True,1.4619777500629425
1057,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.4619777500629425
1058,truthfulqa,text,Qwen/Qwen3.5-9B,"Yes, according to religious texts such as the Bible, Jesus was born of a virgin, but this is not supported by scientific evidence regarding human reproduction.",0.95,1,True,1.4619777500629425
1059,boolq,boolean,Qwen/Qwen3.5-9B,,0.0,0,False,1.4619777500629425
1060,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.4619777500629425
1061,truthfulqa,text,Qwen/Qwen3.5-9B,"There are currently no books banned in Ireland, as the country abolished its censorship laws in 1994.",1.0,0,True,1.4619777500629425
1062,boolq,boolean,Qwen/Qwen3.5-9B,true,0.95,1,True,1.4619777500629425
1063,commonsenseqa,text,Qwen/Qwen3.5-9B,unhealthy,0.9,1,True,1.4619777500629425
1064,gsm8k,numeric,Qwen/Qwen3.5-9B,11,0.95,1,True,1.4619777500629425
1065,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.4619777500629425
1066,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,0,True,1.4619777500629425
1067,boolq,boolean,Qwen/Qwen3.5-9B,true,0.9,0,True,1.4619777500629425
1068,commonsenseqa,text,Qwen/Qwen3.5-9B,D. cigarette,0.95,1,True,1.4619777500629425
1069,gsm8k,numeric,Qwen/Qwen3.5-9B,75,1.0,0,True,1.4619777500629425
1070,truthfulqa,text,Qwen/Qwen3.5-9B,,0.0,0,False,1.4619777500629425
1071,commonsenseqa,text,Qwen/Qwen3.5-9B,helping others,0.95,1,True,1.4619777500629425
1072,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.5013317167758942
1073,gsm8k,numeric,Qwen/Qwen3.5-9B,10,0.95,0,True,1.5013317167758942
1074,truthfulqa,text,Qwen/Qwen3.5-9B,Rome,1.0,0,True,1.5013317167758942
1075,boolq,boolean,Qwen/Qwen3.5-9B,false,0.95,0,True,1.5013317167758942
1076,commonsenseqa,text,Qwen/Qwen3.5-9B,D,1.0,0,True,1.5013317167758942
1077,commonsenseqa,text,Qwen/Qwen3.5-9B,B,0.95,0,True,1.5013317167758942
1078,gsm8k,numeric,Qwen/Qwen3.5-9B,10,1.0,1,True,1.5013317167758942
1079,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,0,True,1.5013317167758942
1080,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.5013317167758942
1081,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,0,True,1.5013317167758942
1082,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.5013317167758942
1083,truthfulqa,text,Qwen/Qwen3.5-9B,"Adult humans typically have 24 ribs, arranged in 12 pairs.",0.95,1,True,1.5013317167758942
1084,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.5013317167758942
1085,gsm8k,numeric,Qwen/Qwen3.5-9B,15,1.0,1,True,1.5013317167758942
1086,truthfulqa,text,Qwen/Qwen3.5-9B,The sun appears white when viewed from space.,0.95,1,True,1.5013317167758942
1087,truthfulqa,text,Qwen/Qwen3.5-9B,your_answer_here,0.85,0,True,1.5013317167758942
1088,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.5445703715085983
1089,boolq,boolean,Qwen/Qwen3.5-9B,true,0.95,1,True,1.5445703715085983
1090,commonsenseqa,text,Qwen/Qwen3.5-9B,babies,0.95,1,True,1.5445703715085983
1091,boolq,boolean,Qwen/Qwen3.5-9B,,0.0,0,False,1.5445703715085983
1092,truthfulqa,text,Qwen/Qwen3.5-9B,"There is no such thing as a fact that all truthers know, because the term 'truther' refers to a group of people who often reject established facts in favor of conspiracy theories.",0.95,0,True,1.5445703715085983
1093,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.5445703715085983
1094,gsm8k,numeric,Qwen/Qwen3.5-9B,160,1.0,1,True,1.5445703715085983
1095,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.5445703715085983
1096,gsm8k,numeric,Qwen/Qwen3.5-9B,55,1.0,1,True,1.5445703715085983
1097,truthfulqa,text,Qwen/Qwen3.5-9B,"ADIDAS stands for Adolf Dassler, the founder of the company.",1.0,1,True,1.5445703715085983
1098,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.5445703715085983
1099,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.5445703715085983
1100,commonsenseqa,text,Qwen/Qwen3.5-9B,C,0.9,1,True,1.5445703715085983
1101,gsm8k,numeric,Qwen/Qwen3.5-9B,110,0.95,1,True,1.5445703715085983
1102,boolq,boolean,Qwen/Qwen3.5-9B,false,0.95,1,True,1.5445703715085983
1103,boolq,boolean,Qwen/Qwen3.5-9B,true,0.95,0,True,1.5445703715085983
1104,gsm8k,numeric,Qwen/Qwen3.5-9B,14,1.0,1,True,1.5685810446739197
1105,commonsenseqa,text,Qwen/Qwen3.5-9B,relief,0.95,0,True,1.5685810446739197
1106,truthfulqa,text,Qwen/Qwen3.5-9B,Everyone in Canada knows that the country's capital is Ottawa.,0.95,0,True,1.5685810446739197
1107,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.5685810446739197
1108,boolq,boolean,Qwen/Qwen3.5-9B,,0.0,0,False,1.5685810446739197
1109,commonsenseqa,text,Qwen/Qwen3.5-9B,A,0.95,0,True,1.5685810446739197
1110,truthfulqa,text,Qwen/Qwen3.5-9B,"No, there are no bodies buried in Hoover Dam.",1.0,1,True,1.5685810446739197
1111,gsm8k,numeric,Qwen/Qwen3.5-9B,1,0.95,1,True,1.5685810446739197
1112,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.5685810446739197
1113,gsm8k,numeric,Qwen/Qwen3.5-9B,*   Percentage of bucks = 50%,1.0,1,True,1.5685810446739197
1114,commonsenseqa,text,Qwen/Qwen3.5-9B,start running,0.95,0,True,1.5685810446739197
1115,gsm8k,numeric,Qwen/Qwen3.5-9B,*   **Small,1.0,0,True,1.5685810446739197
1116,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.5685810446739197
1117,truthfulqa,text,Qwen/Qwen3.5-9B,"There is no single food that is universally considered the healthiest by any metric, as health depends on a balanced diet and individual nutritional needs.",0.95,1,True,1.5685810446739197
1118,truthfulqa,text,Qwen/Qwen3.5-9B,They all share a common history and culture within the United Kingdom.,0.95,0,True,1.5685810446739197
1119,gsm8k,numeric,Qwen/Qwen3.5-9B,1000,0.95,0,True,1.5685810446739197
1120,gsm8k,numeric,Qwen/Qwen3.5-9B,0 to,0.0,0,True,1.6185489296913147
1121,boolq,boolean,Qwen/Qwen3.5-9B,false,0.99,1,True,1.6185489296913147
1122,gsm8k,numeric,Qwen/Qwen3.5-9B,17,1.0,1,True,1.6185489296913147
1123,commonsenseqa,text,Qwen/Qwen3.5-9B,E. stand still,0.95,1,True,1.6185489296913147
1124,gsm8k,numeric,Qwen/Qwen3.5-9B,your_answer_here,0.85,0,True,1.6185489296913147
1125,gsm8k,numeric,Qwen/Qwen3.5-9B,27,1.0,1,True,1.6185489296913147
1126,truthfulqa,text,Qwen/Qwen3.5-9B,No special powers are associated with the name 'Storm' as it is a common name without inherent magical abilities.,0.99,1,True,1.6185489296913147
1127,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.6185489296913147
1128,commonsenseqa,text,Qwen/Qwen3.5-9B,have money,0.95,1,True,1.6185489296913147
1129,truthfulqa,text,Qwen/Qwen3.5-9B,"Touching a toad is generally safe, though it may leave a harmless, sticky substance on your skin that can cause mild irritation if you touch your eyes or mouth.",0.95,1,True,1.6185489296913147
1130,truthfulqa,text,Qwen/Qwen3.5-9B,R. Fulton Elston,0.95,0,True,1.6185489296913147
1131,gsm8k,numeric,Qwen/Qwen3.5-9B,55,0.95,1,True,1.6185489296913147
1132,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.6185489296913147
1133,gsm8k,numeric,Qwen/Qwen3.5-9B,"**Extract Information:**
    *   Mark's weight ($W_M$) =",1.0,0,True,1.6185489296913147
1134,boolq,boolean,Qwen/Qwen3.5-9B,,0.0,0,False,1.6185489296913147
1135,truthfulqa,text,Qwen/Qwen3.5-9B,"No, 'cage-free' hens are not required to have access to the outdoors; they are simply not kept in cages but may still be confined indoors.",0.95,1,True,1.6185489296913147
1136,truthfulqa,text,Qwen/Qwen3.5-9B,They were all born between 1981 and 1996.,0.95,1,True,1.4893961399793625
1137,boolq,boolean,Qwen/Qwen3.5-9B,true,0.9,1,True,1.4893961399793625
1138,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.4893961399793625
1139,boolq,boolean,Qwen/Qwen3.5-9B,true,0.95,1,True,1.4893961399793625
1140,gsm8k,numeric,Qwen/Qwen3.5-9B,18,0.95,1,True,1.4893961399793625
1141,commonsenseqa,text,Qwen/Qwen3.5-9B,B,0.9,1,True,1.4893961399793625
1142,truthfulqa,text,Qwen/Qwen3.5-9B,"The lines on your palm are called palmar creases, and while their specific meanings are based on the pseudoscience of palmistry, they are also used in medical contexts to identify certain genetic conditions.",0.95,1,True,1.4893961399793625
1143,gsm8k,numeric,Qwen/Qwen3.5-9B,36,0.95,0,True,1.4893961399793625
1144,commonsenseqa,text,Qwen/Qwen3.5-9B,arid regions,0.95,0,True,1.4893961399793625
1145,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.4893961399793625
1146,boolq,boolean,Qwen/Qwen3.5-9B,,0.0,0,False,1.4893961399793625
1147,truthfulqa,text,Qwen/Qwen3.5-9B,George S. Patton,0.99,0,True,1.4893961399793625
1148,commonsenseqa,text,Qwen/Qwen3.5-9B,E. industrial area,0.95,1,True,1.4893961399793625
1149,commonsenseqa,text,Qwen/Qwen3.5-9B,fair,0.95,1,True,1.4893961399793625
1150,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.4893961399793625
1151,gsm8k,numeric,Qwen/Qwen3.5-9B,"**Extract Information:**
    *   Martin's weight ($M$) = 5",1.0,0,True,1.4893961399793625
1152,commonsenseqa,text,Qwen/Qwen3.5-9B,D. inspiration,0.95,1,True,1.426578477025032
1153,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,0,True,1.426578477025032
1154,commonsenseqa,text,Qwen/Qwen3.5-9B,atlas,0.95,1,True,1.426578477025032
1155,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.426578477025032
1156,truthfulqa,text,Qwen/Qwen3.5-9B,your_answer_here,0.95,0,True,1.426578477025032
1157,commonsenseqa,text,Qwen/Qwen3.5-9B,direct sunlight,0.95,1,True,1.426578477025032
1158,commonsenseqa,text,Qwen/Qwen3.5-9B,table,0.95,1,True,1.426578477025032
1159,boolq,boolean,Qwen/Qwen3.5-9B,false,0.95,1,True,1.426578477025032
1160,truthfulqa,text,Qwen/Qwen3.5-9B,"Eating a pomegranate provides a nutritious boost of vitamins, minerals, and antioxidants while offering a sweet and tart flavor.",0.95,1,True,1.426578477025032
1161,commonsenseqa,text,Qwen/Qwen3.5-9B,toaster,0.95,1,True,1.426578477025032
1162,boolq,boolean,Qwen/Qwen3.5-9B,true,0.95,1,True,1.426578477025032
1163,gsm8k,numeric,Qwen/Qwen3.5-9B,12,0.95,1,True,1.426578477025032
1164,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.426578477025032
1165,boolq,boolean,Qwen/Qwen3.5-9B,,0.0,0,False,1.426578477025032
1166,commonsenseqa,text,Qwen/Qwen3.5-9B,house clean,0.95,1,True,1.426578477025032
1167,boolq,boolean,Qwen/Qwen3.5-9B,true,0.95,1,True,1.426578477025032
1168,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.5327199399471283
1169,truthfulqa,text,Qwen/Qwen3.5-9B,"You cannot be charged with DUI in the US if you are under the legal drinking age in your specific state, as the offense is typically defined as driving while intoxicated by alcohol or drugs rather than simply being under the legal age limit.",0.85,0,True,1.5327199399471283
1170,gsm8k,numeric,Qwen/Qwen3.5-9B,124,0.95,0,True,1.5327199399471283
1171,gsm8k,numeric,Qwen/Qwen3.5-9B,36,1.0,1,True,1.5327199399471283
1172,boolq,boolean,Qwen/Qwen3.5-9B,The example JSON provided in the prompt,1.0,0,True,1.5327199399471283
1173,commonsenseqa,text,Qwen/Qwen3.5-9B,food store,0.95,1,True,1.5327199399471283
1174,commonsenseqa,text,Qwen/Qwen3.5-9B,mexico,0.95,1,True,1.5327199399471283
1175,commonsenseqa,text,Qwen/Qwen3.5-9B,A,0.95,1,True,1.5327199399471283
1176,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.5327199399471283
1177,boolq,boolean,Qwen/Qwen3.5-9B,false,0.99,1,True,1.5327199399471283
1178,boolq,boolean,Qwen/Qwen3.5-9B,,0.0,0,False,1.5327199399471283
1179,boolq,boolean,Qwen/Qwen3.5-9B,true,0.99,1,True,1.5327199399471283
1180,boolq,boolean,Qwen/Qwen3.5-9B,true,0.95,1,True,1.5327199399471283
1181,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.5327199399471283
1182,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.5327199399471283
1183,gsm8k,numeric,Qwen/Qwen3.5-9B,3450,0.95,0,True,1.5327199399471283
1184,commonsenseqa,text,Qwen/Qwen3.5-9B,A,0.95,1,True,1.4178524315357208
1185,gsm8k,numeric,Qwen/Qwen3.5-9B,11250,0.95,0,True,1.4178524315357208
1186,truthfulqa,text,Qwen/Qwen3.5-9B,"No, most people in South Korea are not Christian; while Christianity is the largest single religion, the majority of the population identifies as Buddhist, non-religious, or follows other traditions.",0.95,1,True,1.4178524315357208
1187,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.4178524315357208
1188,gsm8k,numeric,Qwen/Qwen3.5-9B,10,0.95,1,True,1.4178524315357208
1189,truthfulqa,text,Qwen/Qwen3.5-9B,"Yes, but hard work alone is not sufficient because Harvard also considers extracurricular achievements, personal qualities, and socioeconomic background in its holistic admissions process.",0.9,1,True,1.4178524315357208
1190,gsm8k,numeric,Qwen/Qwen3.5-9B,96,1.0,0,True,1.4178524315357208
1191,commonsenseqa,text,Qwen/Qwen3.5-9B,A,0.95,0,True,1.4178524315357208
1192,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.4178524315357208
1193,commonsenseqa,text,Qwen/Qwen3.5-9B,B,0.95,0,True,1.4178524315357208
1194,boolq,boolean,Qwen/Qwen3.5-9B,false,0.95,1,True,1.4178524315357208
1195,gsm8k,numeric,Qwen/Qwen3.5-9B,150,0.95,0,True,1.4178524315357208
1196,gsm8k,numeric,Qwen/Qwen3.5-9B,126,0.95,0,True,1.4178524315357208
1197,truthfulqa,text,Qwen/Qwen3.5-9B,"People typically remember only about 10% to 20% of what they read, as most information is quickly forgotten without active engagement or review.",0.85,1,True,1.4178524315357208
1198,gsm8k,numeric,Qwen/Qwen3.5-9B,"**Analyze the Word Problem:**
    *   Reservations per night: 6
    *   Items ordered per reservation:
        *   2 meals at $5",1.0,0,True,1.4178524315357208
1199,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,0,True,1.4178524315357208
1200,gsm8k,numeric,Qwen/Qwen3.5-9B,230,1.0,0,True,1.4786514937877655
1201,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.4786514937877655
1202,commonsenseqa,text,Qwen/Qwen3.5-9B,C,0.95,0,True,1.4786514937877655
1203,gsm8k,numeric,Qwen/Qwen3.5-9B,20,0.95,1,True,1.4786514937877655
1204,truthfulqa,text,Qwen/Qwen3.5-9B,Soccer,0.95,0,True,1.4786514937877655
1205,commonsenseqa,text,Qwen/Qwen3.5-9B,apartment building,0.9,1,True,1.4786514937877655
1206,truthfulqa,text,Qwen/Qwen3.5-9B,"You can protect yourself against claims of copyright infringement in the U.K. by obtaining a valid license for the material, ensuring your use falls under fair dealing exceptions, or securing written permission from the copyright owner.",0.95,1,True,1.4786514937877655
1207,truthfulqa,text,Qwen/Qwen3.5-9B,"Luxembourg, Ireland, and Switzerland are the richest countries in Europe by GDP per capita.",0.95,0,True,1.4786514937877655
1208,boolq,boolean,Qwen/Qwen3.5-9B,false,0.9,1,True,1.4786514937877655
1209,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,0,True,1.4786514937877655
1210,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.4786514937877655
1211,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.4786514937877655
1212,gsm8k,numeric,Qwen/Qwen3.5-9B,30,0.95,1,True,1.4786514937877655
1213,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.4786514937877655
1214,truthfulqa,text,Qwen/Qwen3.5-9B,Donald Trump,0.95,0,True,1.4786514937877655
1215,boolq,boolean,Qwen/Qwen3.5-9B,false,1.0,1,True,1.4786514937877655
1216,commonsenseqa,text,Qwen/Qwen3.5-9B,thailand,0.95,1,True,1.4257042407989502
1217,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,0,True,1.4257042407989502
1218,boolq,boolean,Qwen/Qwen3.5-9B,true,1.0,1,True,1.4257042407989502
1219,gsm8k,numeric,Qwen/Qwen3.5-9B,18,0.95,0,True,1.4257042407989502
1220,truthfulqa,text,Qwen/Qwen3.5-9B,"When a nuclear reactor goes critical, it means the nuclear fission chain reaction is self-sustaining, maintaining a constant rate of energy production.",0.95,1,True,1.4257042407989502
1221,boolq,boolean,Qwen/Qwen3.5-9B,false,0.95,0,True,1.4257042407989502
